date,code,name,seal_score,tech_score,sector_mom,sector_res,next_day_change,next_day_up,next_day_limit
20260604,600403,大有能源,17.73,5.0,10.0,8.0,10.0,True,True
20260604,600688,上海石化,17.09,3.0,8.0,6.0,3.25,True,False
20260604,603500,祥和实业,17.9,5.0,8.0,6.0,9.98,True,True
20260604,600439,瑞贝卡,15.22,5.0,8.0,6.0,-8.33,False,False
20260604,600255,鑫科材料,12.54,2.5,8.0,6.0,-7.04,False,False
20260604,605398,新炬网络,16.28,5.0,8.0,6.0,-3.7,False,False
20260604,600367,XD红星发,12.23,6.0,10.0,8.0,5.36,True,False
20260604,001896,豫能控股,17.65,5.0,10.0,8.0,-10.0,False,False
20260604,002585,双星新材,18.21,6.0,10.0,8.0,0.17,True,False
20260604,001376,百通能源,17.61,6.0,10.0,8.0,-4.66,False,False
20260604,000536,华映科技,16.51,3.0,10.0,8.0,0.0,False,False
20260604,603135,中重科技,16.31,3.0,10.0,8.0,10.04,True,True
20260604,600828,茂业商业,17.17,2.0,8.0,6.0,3.64,True,False
20260604,605162,新中港,15.48,4.0,10.0,8.0,-3.23,False,False
20260604,002806,华锋股份,17.5,6.0,10.0,8.0,-4.35,False,False
20260604,002590,万安科技,18.3,5.0,10.0,8.0,-3.22,False,False
20260604,600353,旭光电子,15.5,5.0,10.0,8.0,-0.53,False,False
20260604,600868,梅雁吉祥,14.4,3.0,10.0,8.0,-6.35,False,False
20260604,603330,天洋新材,14.37,5.5,10.0,8.0,-8.5,False,False
20260604,002213,大为股份,17.96,6.0,10.0,8.0,-2.15,False,False
20260604,000718,苏宁环球,17.68,4.0,10.0,8.0,3.14,True,False
20260604,603516,淳中科技,17.08,3.0,8.0,6.0,6.83,True,False
20260604,600667,太极实业,18.59,6.0,8.0,6.0,-1.28,False,False
20260604,600482,中国动力,15.75,2.5,10.0,8.0,-5.58,False,False
20260604,603920,世运电路,16.99,3.0,10.0,8.0,-2.3,False,False
20260604,603610,麒盛科技,16.39,4.0,10.0,8.0,-2.59,False,False
20260604,003011,海象新材,14.04,4.5,10.0,8.0,-4.58,False,False
20260604,600703,三安光电,19.95,5.0,10.0,8.0,-0.88,False,False
20260604,000670,盈方微,17.67,5.0,10.0,8.0,-2.59,False,False
20260604,003036,泰坦股份,17.04,3.0,10.0,8.0,10.01,True,True
20260604,600246,万通发展,17.1,5.0,10.0,8.0,-7.84,False,False
20260604,600226,亨通股份,12.25,4.5,10.0,8.0,3.43,True,False
20260604,000520,凤凰航运,13.06,4.5,8.0,6.0,10.05,True,True
20260604,002971,和远气体,15.08,6.0,8.0,6.0,5.11,True,False
20260604,002931,锋龙股份,14.43,3.0,10.0,8.0,3.08,True,False
20260604,600293,三峡新材,13.24,5.0,8.0,6.0,10.0,True,True
20260604,002484,江海股份,15.11,2.5,10.0,8.0,-6.59,False,False
20260604,002951,金时科技,14.48,8.0,10.0,8.0,-10.0,False,False
20260604,002051,中工国际,14.25,4.5,8.0,6.0,-2.08,False,False
20260604,603090,宏盛股份,14.51,6.0,10.0,8.0,1.83,True,False
20260604,002072,凯瑞德,10.18,5.0,8.0,6.0,1.11,True,False
20260604,002824,和胜股份,11.73,5.0,8.0,6.0,3.46,True,False
20260604,002353,杰瑞股份,6.12,2.5,10.0,8.0,-3.79,False,False
20260604,600237,铜峰电子,6.09,2.5,10.0,8.0,-1.23,False,False
20260604,600408,安泰集团,11.34,3.0,8.0,6.0,3.46,True,False
20260604,002520,日发精机,11.53,6.0,10.0,8.0,1.44,True,False
20260604,605358,立昂微,6.29,4.5,10.0,8.0,4.49,True,False
20260604,002733,雄韬股份,12.11,6.0,8.0,6.0,3.95,True,False
20260604,603950,长源东谷,11.61,3.0,10.0,8.0,-7.75,False,False
20260604,000725,京东方Ａ,19.0,5.0,10.0,8.0,4.55,True,False
20260604,601666,平煤股份,10.31,2.5,10.0,8.0,4.88,True,False
20260604,603286,日盈电子,11.09,4.5,10.0,8.0,2.21,True,False
20260604,002395,双象股份,11.63,6.0,10.0,8.0,1.82,True,False
20260604,002645,华宏科技,10.37,4.5,8.0,6.0,3.9,True,False
20260604,003043,华亚智能,6.37,5.0,10.0,8.0,2.03,True,False
20260604,603903,中持股份,7.37,6.0,8.0,6.0,0.32,True,False
20260604,605060,联德股份,7.55,3.0,10.0,8.0,-5.03,False,False
20260604,603005,晶方科技,2.3,2.5,10.0,8.0,2.74,True,False
20260604,001309,德明利,3.38,4.5,10.0,8.0,-7.4,False,False
20260604,603067,振华股份,2.15,4.5,10.0,8.0,-5.64,False,False
20260604,603989,艾华集团,7.3,4.5,10.0,8.0,3.65,True,False
20260604,603210,泰鸿万立,6.08,3.0,10.0,8.0,0.87,True,False
20260604,000733,振华科技,3.23,4.5,8.0,6.0,-5.46,False,False
20260604,002787,华源控股,2.02,5.0,8.0,6.0,-8.55,False,False
20260604,002491,通鼎互联,6.85,2.5,8.0,6.0,-7.49,False,False
20260604,002570,贝因美,2.26,4.5,8.0,6.0,-2.1,False,False
20260604,002981,朝阳科技,6.37,6.0,8.0,6.0,-3.32,False,False
20260604,603435,嘉德利,5.31,1.5,8.0,6.0,-2.05,False,False
20260604,600696,退市岩石,5.0,3.0,8.0,6.0,-1.45,False,False
20260603,600255,鑫科材料,20.61,5.5,8.0,6.0,10.02,True,True
20260603,600688,上海石化,18.79,3.5,8.0,6.0,10.1,True,True
20260603,603330,天洋新材,17.84,5.0,10.0,8.0,10.06,True,True
20260603,002137,实益达,18.55,6.0,8.0,6.0,1.35,True,False
20260603,001259,利仁科技,16.4,7.0,10.0,8.0,-2.78,False,False
20260603,601798,蓝科高新,17.2,3.0,10.0,8.0,1.76,True,False
20260603,600367,红星发展,18.78,6.0,10.0,8.0,10.0,True,True
20260603,600487,亨通光电,24.0,2.0,10.0,8.0,7.04,True,False
20260603,001326,联域股份,15.33,6.0,8.0,6.0,-0.53,False,False
20260603,600310,广西能源,16.84,5.0,10.0,8.0,-0.94,False,False
20260603,603120,肯特催化,17.81,4.0,10.0,8.0,6.93,True,False
20260603,601231,环旭电子,16.18,2.0,8.0,6.0,4.91,True,False
20260603,002787,华源控股,15.53,3.0,10.0,8.0,10.02,True,True
20260603,002156,通富微电,18.34,4.5,8.0,6.0,1.25,True,False
20260603,603236,移远通信,14.55,4.5,10.0,8.0,-2.55,False,False
20260603,600198,大唐电信,18.01,3.0,10.0,8.0,4.4,True,False
20260603,001223,欧克科技,18.13,5.0,8.0,6.0,1.73,True,False
20260603,603938,三孚股份,15.14,4.5,10.0,8.0,1.35,True,False
20260603,603663,三祥新材,12.12,2.5,10.0,8.0,-1.57,False,False
20260603,600103,青山纸业,16.85,5.0,8.0,6.0,-2.7,False,False
20260603,603135,中重科技,17.29,3.0,10.0,8.0,10.01,True,True
20260603,002965,祥鑫科技,18.3,5.0,10.0,8.0,3.3,True,False
20260603,600403,大有能源,17.52,4.0,10.0,8.0,9.96,True,True
20260603,002046,国机精工,15.05,4.5,10.0,8.0,-1.4,False,False
20260603,605162,新中港,17.89,6.0,10.0,8.0,10.04,True,True
20260603,002875,安奈儿,17.76,5.0,8.0,6.0,-10.0,False,False
20260603,001896,豫能控股,18.68,5.0,10.0,8.0,10.01,True,True
20260603,600936,北投科技,13.31,4.5,8.0,6.0,-5.22,False,False
20260603,603656,泰禾智能,17.74,5.0,10.0,8.0,-2.63,False,False
20260603,601208,东材科技,12.14,4.5,10.0,8.0,5.51,True,False
20260603,605555,德昌股份,17.34,2.0,10.0,8.0,1.91,True,False
20260603,002125,湘潭电化,14.5,5.0,8.0,6.0,-2.7,False,False
20260603,002132,恒星科技,14.63,4.0,10.0,8.0,5.06,True,False
20260603,603319,美湖股份,9.1,2.5,10.0,8.0,3.15,True,False
20260603,605580,恒盛能源,13.55,5.0,10.0,8.0,0.81,True,False
20260603,600439,瑞贝卡,14.54,6.0,8.0,6.0,9.92,True,True
20260603,600679,上海凤凰,14.55,4.0,8.0,6.0,0.93,True,False
20260603,002023,海特高新,14.63,4.0,8.0,6.0,-5.01,False,False
20260603,000700,模塑科技,9.14,5.0,10.0,8.0,7.36,True,False
20260603,000518,四环生物,9.31,2.5,8.0,6.0,-7.38,False,False
20260603,002167,东方锆业,11.81,5.0,8.0,6.0,-4.68,False,False
20260603,600683,京投发展,9.36,3.0,10.0,8.0,-3.65,False,False
20260603,600078,澄星股份,11.46,3.0,10.0,8.0,6.96,True,False
20260603,001278,一彬科技,9.26,6.0,10.0,8.0,-9.98,False,False
20260603,605018,长华集团,7.18,3.0,10.0,8.0,5.69,True,False
20260603,000881,中广核技,8.75,6.0,10.0,8.0,-2.97,False,False
20260603,603065,宿迁联盛,6.11,3.0,10.0,8.0,3.46,True,False
20260603,002735,王子新材,6.45,3.0,10.0,8.0,5.81,True,False
20260603,001212,中旗新材,2.02,4.5,8.0,6.0,-2.66,False,False
20260603,600791,京能置业,7.64,4.0,10.0,8.0,-2.83,False,False
20260603,600578,京能电力,8.86,5.0,10.0,8.0,0.21,True,False
20260603,603311,金海高科,2.57,5.0,8.0,6.0,2.72,True,False
20260603,605303,园林股份,7.19,5.0,8.0,6.0,-1.96,False,False
20260603,600596,新安股份,2.07,5.5,10.0,8.0,-0.56,False,False
20260603,600516,方大炭素,2.0,2.5,8.0,6.0,-3.28,False,False
20260603,600505,西昌电力,7.69,5.0,10.0,8.0,-0.98,False,False
20260603,600121,郑州煤电,4.43,5.0,10.0,8.0,0.18,True,False
20260603,600396,华电辽能,5.99,2.5,10.0,8.0,2.95,True,False
20260603,603109,神驰机电,4.07,2.0,10.0,8.0,2.97,True,False
20260603,603886,元祖股份,5.17,5.0,8.0,6.0,1.17,True,False
20260602,603890,春秋电子,24.01,5.0,8.0,6.0,4.36,True,False
20260602,600403,大有能源,19.09,4.0,10.0,8.0,9.97,True,True
20260602,001210,金房能源,16.34,5.0,10.0,8.0,-2.6,False,False
20260602,002896,中大力德,17.37,5.0,10.0,8.0,-3.43,False,False
20260602,600696,退市岩石,17.01,3.5,8.0,6.0,3.28,True,False
20260602,600121,郑州煤电,15.97,5.5,10.0,8.0,10.06,True,True
20260602,600162,香江控股,18.11,8.0,10.0,8.0,4.36,True,False
20260602,002404,嘉欣丝绸,17.69,5.0,8.0,6.0,2.03,True,False
20260602,002897,意华股份,20.23,4.0,10.0,8.0,3.4,True,False
20260602,000055,方大集团,18.09,5.0,8.0,6.0,-6.21,False,False
20260602,002851,麦格米特,21.48,5.0,10.0,8.0,6.78,True,False
20260602,000700,模塑科技,13.28,4.5,10.0,8.0,10.02,True,True
20260602,002975,博杰股份,18.66,6.0,10.0,8.0,-0.39,False,False
20260602,002957,科瑞技术,16.7,5.5,10.0,8.0,-0.87,False,False
20260602,601686,友发集团,17.32,2.0,8.0,6.0,-6.24,False,False
20260602,002579,中京电子,16.03,4.0,10.0,8.0,-6.31,False,False
20260602,600367,红星发展,18.65,6.0,8.0,6.0,9.99,True,True
20260602,600360,华微电子,18.11,6.0,8.0,6.0,0.47,True,False
20260602,002962,五方光电,16.7,5.0,10.0,8.0,-2.92,False,False
20260602,603373,安邦护卫,18.34,7.0,8.0,6.0,4.69,True,False
20260602,600280,中央商场,17.49,5.5,8.0,6.0,3.1,True,False
20260602,002421,达实智能,12.14,3.5,10.0,8.0,-1.81,False,False
20260602,600869,远东股份,14.14,5.5,10.0,8.0,6.41,True,False
20260602,603678,火炬电子,14.01,6.0,10.0,8.0,9.08,True,False
20260602,000601,韶能股份,15.24,3.0,10.0,8.0,3.45,True,False
20260602,002314,南山控股,14.62,6.0,10.0,8.0,-4.58,False,False
20260602,002876,三利谱,14.41,5.0,10.0,8.0,2.2,True,False
20260602,002575,群兴玩具,11.52,5.0,8.0,6.0,-4.82,False,False
20260602,603045,福达合金,14.85,5.0,10.0,8.0,-3.81,False,False
20260602,600487,亨通光电,21.0,4.5,10.0,8.0,10.0,True,True
20260602,002137,实益达,12.33,6.0,10.0,8.0,10.05,True,True
20260602,601137,XD博威合,11.4,3.0,10.0,8.0,5.3,True,False
20260602,605288,凯迪股份,11.88,4.0,10.0,8.0,3.2,True,False
20260602,603997,继峰股份,11.27,2.5,10.0,8.0,1.26,True,False
20260602,000586,汇源通信,11.45,5.0,10.0,8.0,-1.14,False,False
20260602,600301,华锡有色,11.63,5.5,10.0,8.0,-1.25,False,False
20260602,002980,华盛昌,11.99,5.0,10.0,8.0,9.16,True,False
20260602,601869,长飞光纤,8.82,2.5,10.0,8.0,8.87,True,False
20260602,600459,贵研铂业,12.3,6.0,10.0,8.0,3.2,True,False
20260602,000062,深圳华强,6.57,4.5,8.0,6.0,-2.03,False,False
20260602,600936,北投科技,10.74,5.0,10.0,8.0,9.97,True,True
20260602,605589,圣泉集团,6.85,4.5,10.0,8.0,0.98,True,False
20260602,603687,大胜达,5.26,4.5,8.0,6.0,5.65,True,False
20260602,000960,锡业股份,10.26,5.0,10.0,8.0,1.3,True,False
20260602,002515,金字火腿,2.21,4.5,8.0,6.0,1.61,True,False
20260602,600105,永鼎股份,5.29,4.5,10.0,8.0,4.64,True,False
20260602,002384,东山精密,4.74,4.5,10.0,8.0,6.19,True,False
20260602,002903,宇环数控,8.32,6.0,10.0,8.0,1.87,True,False
20260602,600362,江西铜业,9.95,3.0,8.0,6.0,1.14,True,False
20260602,600500,中化国际,5.36,2.5,8.0,6.0,-4.78,False,False
20260602,603267,鸿远电子,2.67,5.5,10.0,8.0,-2.38,False,False
20260602,600255,鑫科材料,7.66,5.0,10.0,8.0,10.03,True,True
20260602,600345,长江通信,8.62,5.0,10.0,8.0,3.71,True,False
20260602,600114,东睦股份,7.02,5.0,10.0,8.0,1.11,True,False
20260602,603330,天洋新材,4.39,5.0,10.0,8.0,10.04,True,True
20260602,600667,太极实业,0.28,2.5,8.0,6.0,-0.47,False,False
20260602,002951,金时科技,4.27,5.5,10.0,8.0,5.62,True,False
20260602,603311,金海高科,0.29,4.5,8.0,6.0,10.0,True,True
20260602,002806,华锋股份,4.05,3.5,10.0,8.0,-7.53,False,False
20260601,000539,粤电力Ａ,12.33,5.0,10.0,8.0,-6.55,False,False
20260601,002426,胜利精密,19.46,4.0,10.0,8.0,1.37,True,False
20260601,603890,春秋电子,25.0,4.0,10.0,8.0,10.0,True,True
20260601,002608,江苏国信,17.75,3.5,10.0,8.0,2.96,True,False
20260601,002328,新朋股份,13.24,3.0,10.0,8.0,-6.96,False,False
20260601,002356,赫美集团,16.91,4.0,10.0,8.0,0.3,True,False
20260601,600367,红星发展,16.74,5.0,10.0,8.0,10.0,True,True
20260601,000767,晋控电力,13.55,5.0,10.0,8.0,-0.49,False,False
20260601,603011,合锻智能,19.57,5.5,10.0,8.0,5.76,True,False
20260601,001314,亿道信息,18.31,4.0,10.0,8.0,-6.74,False,False
20260601,002795,永和智控,16.59,5.0,10.0,8.0,-5.0,False,False
20260601,000727,冠捷科技,16.53,4.5,10.0,8.0,-1.0,False,False
20260601,600280,中央商场,15.54,4.0,10.0,8.0,9.94,True,True
20260601,600797,浙大网新,17.47,4.0,10.0,8.0,6.18,True,False
20260601,603678,火炬电子,13.26,5.5,8.0,6.0,10.0,True,True
20260601,001210,金房能源,18.22,6.0,10.0,8.0,10.0,True,True
20260601,000055,方大集团,16.35,4.0,8.0,6.0,9.97,True,True
20260601,603773,沃格光电,22.63,8.0,10.0,8.0,6.56,True,False
20260601,603330,天洋新材,17.22,3.0,8.0,6.0,10.06,True,True
20260601,002580,圣阳股份,20.33,5.0,10.0,8.0,0.94,True,False
20260601,002235,安妮股份,18.23,4.0,8.0,6.0,-6.73,False,False
20260601,600152,维科技术,16.74,5.0,10.0,8.0,-2.47,False,False
20260601,000048,京基智农,18.09,4.0,8.0,6.0,1.23,True,False
20260601,603823,百合花,14.15,3.0,10.0,8.0,0.71,True,False
20260601,002637,赞宇科技,18.15,4.0,10.0,8.0,6.7,True,False
20260601,000681,视觉中国,19.3,5.0,10.0,8.0,2.38,True,False
20260601,603533,掌阅科技,17.16,6.0,10.0,8.0,-0.72,False,False
20260601,603171,税友股份,18.52,2.5,10.0,8.0,3.08,True,False
20260601,002830,名雕股份,17.65,5.0,10.0,8.0,-3.55,False,False
20260601,002279,久其软件,13.48,5.0,10.0,8.0,-2.05,False,False
20260601,002229,鸿博股份,17.71,5.0,8.0,6.0,-2.17,False,False
20260601,600156,华升股份,17.94,6.0,8.0,6.0,-7.98,False,False
20260601,002871,伟隆股份,17.7,5.0,10.0,8.0,3.07,True,False
20260601,002421,达实智能,20.09,6.0,10.0,8.0,9.96,True,True
20260601,600301,华锡有色,18.82,5.0,8.0,6.0,10.0,True,True
20260601,002474,榕基软件,17.33,3.0,10.0,8.0,-3.3,False,False
20260601,603341,龙旗科技,16.29,5.0,10.0,8.0,4.64,True,False
20260601,600847,万里股份,17.81,4.0,10.0,8.0,-3.94,False,False
20260601,002613,北玻股份,15.64,5.0,8.0,6.0,-1.85,False,False
20260601,603725,天安新材,17.48,4.0,8.0,6.0,-2.05,False,False
20260601,603045,福达合金,12.4,4.5,8.0,6.0,10.0,True,True
20260601,603296,华勤技术,21.93,3.0,10.0,8.0,6.46,True,False
20260601,002081,金 螳 螂,17.96,5.0,10.0,8.0,1.03,True,False
20260601,600503,华丽家族,17.52,3.0,10.0,8.0,-2.4,False,False
20260601,002181,粤 传 媒,13.6,4.5,8.0,6.0,-10.02,False,False
20260601,002766,索菱股份,15.27,5.0,10.0,8.0,-4.54,False,False
20260601,605566,福莱蒽特,13.02,5.0,10.0,8.0,0.6,True,False
20260601,603819,神力股份,16.39,5.0,10.0,8.0,-4.63,False,False
20260601,600596,新安股份,15.54,2.5,8.0,6.0,-1.28,False,False
20260601,603407,长裕集团,17.52,5.0,10.0,8.0,-1.46,False,False
20260601,002062,宏润建设,14.48,3.0,8.0,6.0,-4.79,False,False
20260601,000037,深南电A,12.15,1.5,10.0,8.0,-5.06,False,False
20260601,000031,大悦城,18.55,4.0,10.0,8.0,-3.83,False,False
20260601,002579,中京电子,13.9,3.5,8.0,6.0,10.02,True,True
20260601,000510,新金路,18.69,6.0,10.0,8.0,6.88,True,False
20260601,600841,动力新科,17.29,2.0,10.0,8.0,-5.38,False,False
20260601,600981,苏豪汇鸿,17.99,4.0,8.0,6.0,-2.21,False,False
20260601,603991,领先股份,17.26,3.0,8.0,6.0,-3.13,False,False
20260601,603161,科华控股,14.37,3.0,10.0,8.0,3.58,True,False
20260601,002629,仁智股份,15.11,6.0,8.0,6.0,-3.84,False,False
20260601,003004,声迅股份,14.25,5.0,8.0,6.0,9.09,True,False
20260601,002527,新时达,14.99,5.0,10.0,8.0,-5.3,False,False
20260601,603121,华培动力,14.72,3.0,10.0,8.0,-5.9,False,False
20260601,000626,远大控股,14.8,3.0,8.0,6.0,-3.05,False,False
20260601,603344,星德胜,12.33,5.0,10.0,8.0,6.54,True,False
20260601,000533,顺钠股份,16.26,6.0,8.0,6.0,-4.02,False,False
20260601,600160,巨化股份,12.37,2.5,10.0,8.0,5.26,True,False
20260601,002995,天地在线,15.18,3.0,10.0,8.0,3.54,True,False
20260601,002657,中科金财,13.7,3.0,10.0,8.0,-3.82,False,False
20260601,002955,鸿合科技,13.64,4.0,10.0,8.0,-0.83,False,False
20260601,002404,嘉欣丝绸,9.13,4.5,10.0,8.0,9.96,True,True
20260601,603138,海量数据,13.65,5.0,10.0,8.0,-1.98,False,False
20260601,600463,空港股份,14.23,3.0,10.0,8.0,-5.67,False,False
20260601,600727,鲁北化工,12.65,5.0,10.0,8.0,-1.58,False,False
20260601,600769,祥龙电业,15.22,6.0,8.0,6.0,-1.51,False,False
20260601,600617,国新能源,10.45,2.0,10.0,8.0,-0.54,False,False
20260601,003041,真爱美家,12.03,4.0,10.0,8.0,-3.45,False,False
20260601,603598,引力传媒,11.33,3.0,10.0,8.0,-5.08,False,False
20260601,600121,郑州煤电,11.98,5.0,10.0,8.0,10.0,True,True
20260601,601101,昊华能源,12.31,4.0,10.0,8.0,0.38,True,False
20260601,600798,宁波海运,9.56,5.0,8.0,6.0,-4.2,False,False
20260601,605298,必得科技,11.41,2.0,8.0,6.0,-4.36,False,False
20260601,601699,潞安环能,9.23,2.0,10.0,8.0,1.14,True,False
20260601,600403,大有能源,9.99,3.0,10.0,8.0,10.07,True,True
20260601,601001,晋控煤业,11.8,2.0,10.0,8.0,2.23,True,False
20260601,002925,盈趣科技,13.57,3.0,10.0,8.0,5.2,True,False
20260601,600539,狮头股份,8.64,6.0,8.0,6.0,-4.87,False,False
20260601,605398,新炬网络,7.75,4.0,10.0,8.0,-4.48,False,False
20260601,600588,用友网络,8.63,2.0,10.0,8.0,-1.14,False,False
20260601,603193,润本股份,7.31,5.0,8.0,6.0,-3.58,False,False
20260601,002933,新兴装备,7.62,4.0,8.0,6.0,-2.06,False,False
20260601,002647,仁东控股,8.32,5.0,8.0,6.0,0.86,True,False
20260601,603039,泛微网络,8.61,3.0,10.0,8.0,4.42,True,False
20260601,002068,黑猫股份,8.4,4.0,8.0,6.0,-5.0,False,False
20260601,600737,中粮糖业,4.31,2.5,10.0,8.0,-0.28,False,False
20260601,003030,祖名股份,5.05,4.5,10.0,8.0,-7.34,False,False
20260601,603877,太平鸟,7.25,3.0,10.0,8.0,-3.1,False,False
20260601,600540,新赛股份,7.36,5.0,8.0,6.0,-1.4,False,False
20260601,002700,万憬能源,7.4,5.0,10.0,8.0,3.52,True,False
20260601,603808,歌力思,7.85,4.0,10.0,8.0,-5.61,False,False
20260601,601918,新集能源,7.77,4.5,10.0,8.0,-2.75,False,False
20260601,600546,山煤国际,3.06,2.5,10.0,8.0,-5.57,False,False
20260601,000722,湖南发展,6.76,5.0,10.0,8.0,-1.11,False,False
20260601,600188,兖矿能源,6.71,1.5,10.0,8.0,-0.5,False,False
20260601,603778,国晟科技,4.73,4.5,8.0,6.0,-0.6,False,False
20260601,600758,辽宁能源,6.33,4.0,10.0,8.0,1.74,True,False
20260601,002099,海翔药业,5.4,3.0,8.0,6.0,-1.65,False,False
20260601,002951,金时科技,6.49,7.0,8.0,6.0,10.0,True,True
20260601,600011,华能国际,6.86,3.5,10.0,8.0,-6.86,False,False
20260529,605277,新亚电子,21.11,4.0,10.0,8.0,4.55,True,False
20260529,002806,华锋股份,16.0,2.5,8.0,6.0,-0.05,False,False
20260529,600162,香江控股,21.81,6.0,10.0,8.0,4.66,True,False
20260529,002457,青龙管业,17.56,5.0,8.0,6.0,2.69,True,False
20260529,000539,粤电力Ａ,22.45,4.0,10.0,8.0,10.02,True,True
20260529,603324,盛剑科技,16.33,5.0,8.0,6.0,-4.14,False,False
20260529,603011,合锻智能,20.37,5.5,8.0,6.0,9.99,True,True
20260529,000608,阳光股份,17.87,5.0,10.0,8.0,7.64,True,False
20260529,600726,华电能源,17.71,4.0,10.0,8.0,-6.22,False,False
20260529,001269,欧晶科技,18.77,4.0,8.0,6.0,1.2,True,False
20260529,603890,春秋电子,18.25,5.0,10.0,8.0,10.0,True,True
20260529,600622,光大嘉宝,15.72,5.0,10.0,8.0,-0.75,False,False
20260529,603303,得邦照明,12.13,1.5,8.0,6.0,-9.1,False,False
20260529,603616,韩建河山,17.39,5.0,8.0,6.0,-1.47,False,False
20260529,000037,深南电A,18.92,5.0,10.0,8.0,10.0,True,True
20260529,603435,嘉德利,14.06,2.0,8.0,6.0,6.17,True,False
20260529,603060,国检集团,17.59,2.0,8.0,6.0,1.01,True,False
20260529,600110,诺德股份,14.61,5.0,8.0,6.0,-2.29,False,False
20260529,600280,中央商场,18.0,3.0,10.0,8.0,10.0,True,True
20260529,600828,茂业商业,19.47,4.0,10.0,8.0,2.38,True,False
20260529,601566,九牧王,17.27,5.0,8.0,6.0,5.64,True,False
20260529,000090,天健集团,17.3,4.0,10.0,8.0,0.52,True,False
20260529,600857,宁波中百,15.36,4.5,10.0,8.0,1.62,True,False
20260529,002995,天地在线,20.2,6.5,8.0,6.0,9.99,True,True
20260529,600693,东百集团,17.33,4.5,10.0,8.0,6.45,True,False
20260529,002251,步步高,20.94,5.0,10.0,8.0,2.46,True,False
20260529,000767,晋控电力,25.0,5.0,10.0,8.0,10.04,True,True
20260529,002608,江苏国信,15.35,2.0,10.0,8.0,10.0,True,True
20260529,600865,百大集团,16.77,5.0,10.0,8.0,3.77,True,False
20260529,600979,广安爱众,13.66,4.5,10.0,8.0,-0.57,False,False
20260529,600863,华能蒙电,12.21,6.5,10.0,8.0,8.49,True,False
20260529,600530,交大昂立,14.91,3.0,8.0,6.0,-0.68,False,False
20260529,002081,金 螳 螂,14.51,4.5,8.0,6.0,10.06,True,True
20260529,000151,中成股份,14.47,5.0,8.0,6.0,3.23,True,False
20260529,601116,三江购物,15.81,3.0,10.0,8.0,0.15,True,False
20260529,601702,华峰铝业,14.34,3.0,10.0,8.0,-1.51,False,False
20260529,600488,津药药业,7.71,4.5,10.0,8.0,2.17,True,False
20260529,000025,特  力Ａ,11.84,3.0,8.0,6.0,-0.38,False,False
20260529,601086,国芳集团,12.73,3.0,10.0,8.0,-2.34,False,False
20260529,000799,酒鬼酒,10.81,4.5,8.0,6.0,-0.96,False,False
20260529,600869,远东股份,9.32,4.5,8.0,6.0,-4.65,False,False
20260529,002824,和胜股份,12.3,6.0,10.0,8.0,-3.4,False,False
20260529,600011,华能国际,2.41,2.5,10.0,8.0,10.03,True,True
20260529,000926,福星股份,6.45,5.0,10.0,8.0,-4.25,False,False
20260529,605177,东亚药业,6.07,5.0,10.0,8.0,-4.25,False,False
20260528,600726,华电能源,15.62,4.0,10.0,8.0,9.99,True,True
20260528,600589,大位科技,21.1,5.0,8.0,6.0,-9.21,False,False
20260528,000509,华塑控股,20.71,6.5,10.0,8.0,-9.95,False,False
20260528,002995,天地在线,17.72,5.0,10.0,8.0,10.02,True,True
20260528,600063,皖维高新,19.29,3.0,8.0,6.0,0.72,True,False
20260528,002688,金河生物,15.45,5.0,8.0,6.0,-7.23,False,False
20260528,000539,粤电力Ａ,17.56,4.0,10.0,8.0,10.04,True,True
20260528,000720,新能泰山,16.92,4.0,10.0,8.0,4.14,True,False
20260528,603050,科林电气,16.56,2.0,10.0,8.0,0.32,True,False
20260528,002918,蒙娜丽莎,16.79,6.0,8.0,6.0,-10.03,False,False
20260528,002484,江海股份,20.98,2.0,10.0,8.0,5.1,True,False
20260528,000791,甘肃能源,12.27,4.5,10.0,8.0,1.65,True,False
20260528,002613,北玻股份,16.83,7.0,10.0,8.0,-9.96,False,False
20260528,603032,德新科技,17.75,4.0,10.0,8.0,-8.34,False,False
20260528,000920,沃顿科技,15.62,4.0,10.0,8.0,-0.23,False,False
20260528,002210,飞马国际,18.8,4.0,10.0,8.0,1.75,True,False
20260528,000889,中嘉博创,18.39,5.0,8.0,6.0,-6.05,False,False
20260528,600162,香江控股,14.71,4.5,10.0,8.0,9.84,True,True
20260528,000692,惠天热电,16.26,5.0,10.0,8.0,1.35,True,False
20260528,000636,风华高科,15.97,6.5,10.0,8.0,9.03,True,False
20260528,002669,康达新材,15.59,2.5,10.0,8.0,-10.02,False,False
20260528,000090,天健集团,17.66,3.0,10.0,8.0,10.0,True,True
20260528,603011,合锻智能,15.6,5.0,10.0,8.0,10.02,True,True
20260528,002350,北京科锐,19.33,4.0,10.0,8.0,-1.22,False,False
20260528,000530,冰山冷热,18.12,6.0,10.0,8.0,1.63,True,False
20260528,603678,火炬电子,13.8,4.5,10.0,8.0,2.39,True,False
20260528,002806,华锋股份,18.35,6.0,10.0,8.0,9.99,True,True
20260528,603757,大元泵业,18.4,4.0,10.0,8.0,-6.04,False,False
20260528,000068,华控赛格,17.58,4.0,10.0,8.0,-2.79,False,False
20260528,601588,北辰实业,14.2,3.0,10.0,8.0,2.43,True,False
20260528,603861,白云电器,18.7,4.0,10.0,8.0,1.97,True,False
